	Density	Loading C	Loading Ion	Loading Pt	Mass atten.	Thickness	calc. GSV
680	0.6666666666666666	0.007	0.427	0.566	12.005036469846921	15	19949.849310315825
681	0.6666666666666666	0.072	0.399	0.529	11.24067939102115	15	19426.36662559735
682	0.6666666666666666	0.129	0.374	0.497	10.569600363571478	15	18966.766968997985
683	0.6666666666666666	0.179	0.353	0.468	9.975702238424116	15	18560.025939688727
684	0.6666666666666666	0.224	0.333	0.443	9.42372218909873	15	18181.99320324075
685	0.6666666666666666	0.264	0.316	0.42	8.951275626206598	15	17858.430300534692
686	0.666	0.3	0.3	0.399	8.506718384132764	15	17548.141896149045
687	0.666	0.333	0.286	0.38	8.121958945854995	15	17284.89649110117
688	0.6666666666666666	0.363	0.274	0.363	7.771442574685956	15	17050.401971316587
689	0.6673333333333332	0.391	0.262	0.348	7.450775292424574	15	16835.89042624378
690	0.6673333333333332	0.007	0.399	0.595	12.441072999634123	15	20256.996671211105
691	0.666	0.067	0.374	0.558	11.684660994909368	15	19722.432391886883
692	0.6666666666666666	0.121	0.353	0.526	11.016594308346924	15	19272.89822197653
693	0.666	0.169	0.333	0.497	10.396779443896886	15	18841.28727412837
694	0.6666666666666666	0.212	0.316	0.472	9.867152914172916	15	18485.68412581989
695	0.666	0.251	0.3	0.448	9.390024058345794	15	18152.48356228233
696	0.6659999999999999	0.286	0.286	0.427	8.939307947051994	15	17844.111801968334
697	0.6666666666666666	0.318	0.274	0.408	8.564893417224138	15	17593.81000500957
698	0.6673333333333332	0.348	0.262	0.391	8.190148009454035	15	17342.76852610816
699	0.666	0.374	0.251	0.374	7.861958532777447	15	17107.008940481035
700	0.6673333333333332	0.014	0.973	0.014	0.43145718777841524	15	12023.78613664918
701	0.6666666666666666	0.133	0.855	0.012	0.4073204611183131	15	12006.960206471229
702	0.6666666666666666	0.226	0.763	0.011	0.3894721625267067	15	11994.736501709123
703	0.6666666666666666	0.301	0.689	0.01	0.3751059877336972	15	11984.897587465884
704	0.6666666666666666	0.363	0.628	0.009	0.3632912645516675	15	11976.806077382618
705	0.6666666666666666	0.415	0.577	0.008	0.3534035302086392	15	11970.034297722223
706	0.6673333333333334	0.459	0.534	0.008	0.3450082614268228	15	11964.520942633826
707	0.6673333333333332	0.497	0.497	0.007	0.33743877625379987	15	11959.331670466916
708	0.6666666666666666	0.529	0.464	0.007	0.33120979256189387	15	11954.834546599222
709	0.6666666666666666	0.558	0.436	0.006	0.32574674810219206	15	11951.093089550255
710	0.6666666666666666	0.012	0.855	0.133	2.606375107336926	15	13513.019431844816
711	0.666	0.118	0.763	0.118	2.33329499505391	15	13324.397969646976
712	0.6666666666666666	0.204	0.689	0.107	2.12651693939572	15	13184.380567894148
713	0.666	0.274	0.628	0.097	1.956948731140491	15	13066.908705379417
714	0.666	0.333	0.577	0.089	1.8153809718637488	15	12970.050621015489
715	0.6666666666666666	0.383	0.534	0.083	1.6953952265218826	15	12889.11967747062
716	0.6673333333333332	0.427	0.497	0.077	1.592417890061295	15	12819.684526238952
717	0.6666666666666666	0.464	0.464	0.072	1.4986944524610752	15	12754.405874008842
718	0.6666666666666666	0.497	0.436	0.067	1.420976851816051	15	12701.179679913752
719	0.6666666666666666	0.526	0.41	0.064	1.3522892729609235	15	12654.137846741838
720	0.6666666666666666	0.011	0.763	0.226	4.364234728656154	15	14716.918891165644
721	0.6666666666666666	0.107	0.689	0.204	3.928941494423791	15	14418.801064814374
722	0.6666666666666666	0.186	0.628	0.186	3.59278843187721	15	14188.581037378304
723	0.6666666666666666	0.252	0.577	0.171	3.3128253291882537	15	13996.84364045006
724	0.6666666666666666	0.308	0.534	0.158	3.076027502843437	15	13834.668702447376
725	0.6673333333333332	0.357	0.497	0.147	2.873147304200338	15	13697.690539887075
726	0.6666666666666666	0.399	0.464	0.137	2.697374795164124	15	13575.342084714735
727	0.6673333333333332	0.436	0.436	0.129	2.536048420381504	15	13466.591883200117
728	0.6659999999999999	0.468	0.41	0.121	2.4012679174206255	15	13370.903806023094
729	0.6666666666666666	0.497	0.388	0.115	2.2814500535081104	15	13290.489093312588
730	0.6666666666666666	0.01	0.689	0.301	5.8144878820030055	15	15710.148934121124
731	0.666	0.097	0.628	0.274	5.272529538861811	15	15335.368750451644
732	0.6666666666666666	0.171	0.577	0.252	4.8470409018325356	15	15047.576745635042
733	0.6666666666666666	0.233	0.534	0.233	4.487916005822383	15	14801.624075187556
734	0.6673333333333332	0.287	0.497	0.217	4.180763467231589	15	14594.1288054646
735	0.6666666666666666	0.333	0.464	0.203	3.915049750757724	15	14409.287072635607
736	0.6666666666666666	0.374	0.436	0.19	3.6829222836074393	15	14250.310707966615
737	0.6659999999999999	0.41	0.41	0.179	3.4783938225415216	15	14107.85374661534
738	0.6666666666666666	0.443	0.388	0.169	3.2878126160434	15	13979.713266974257
739	0.6673333333333332	0.472	0.368	0.161	3.126443868113303	15	13871.338387665674
740	0.6666666666666666	0.009	0.628	0.363	7.031395316238079	15	16543.568272247583
741	0.666	0.089	0.577	0.333	6.4473715868998625	15	16139.174297594003
742	0.6666666666666666	0.158	0.534	0.308	5.932143870593126	15	15790.727598840213
743	0.6673333333333332	0.217	0.497	0.287	5.516134387001042	15	15509.59438708129
744	0.6666666666666666	0.268	0.464	0.268	5.156812866753697	15	15259.72923867738
745	0.6673333333333332	0.313	0.436	0.252	4.8433345217153665	15	15048.355407808234
746	0.6666666666666666	0.353	0.41	0.237	4.553822398980065	15	14846.76116698148
747	0.6666666666666666	0.388	0.388	0.224	4.310639080921645	15	14680.21301855387
748	0.6666666666666666	0.42	0.368	0.212	4.093426066245986	15	14531.451065236333
749	0.6666666666666666	0.448	0.35	0.202	3.8982383183384766	15	14397.773482952744
750	0.6666666666666666	0.008	0.577	0.415	8.95918682061729	15	17863.848413880092
751	0.6666666666666666	0.083	0.534	0.383	8.273776155862809	15	17394.43349661191
752	0.6673333333333332	0.147	0.497	0.357	7.715528232086797	15	17017.392209983725
753	0.6666666666666666	0.203	0.464	0.333	7.229839668331927	15	16679.476194184925
754	0.6673333333333332	0.252	0.436	0.313	6.803434091459753	15	16392.104673332506
755	0.6666666666666666	0.295	0.41	0.295	6.426064031555601	15	16128.997053078045
756	0.6666666666666666	0.333	0.388	0.279	6.089742227072955	15	15898.661459914696
757	0.6666666666666666	0.368	0.368	0.264	5.773104667564041	15	15681.806949992359
758	0.6666666666666666	0.399	0.35	0.251	5.502522847344245	15	15496.494480717829
759	0.6659999999999999	0.427	0.333	0.239	5.2571618858695395	15	15324.854481965616
760	0.6673333333333334	0.008	0.534	0.459	9.69793083494514	15	18376.431354057255
761	0.6673333333333332	0.077	0.497	0.427	9.033992495372352	15	17921.26740732434
762	0.6666666666666666	0.137	0.464	0.399	8.457193650946081	15	17520.05002507794
763	0.6666666666666666	0.19	0.436	0.374	7.951394776829712	15	17173.645236158107
764	0.6666666666666666	0.237	0.41	0.353	7.5042723839295	15	16867.426013340515
765	0.6666666666666666	0.279	0.388	0.333	7.106179070333848	15	16594.785172635973
766	0.6666666666666666	0.316	0.368	0.316	6.749458077547462	15	16350.47885537634
767	0.6666666666666666	0.35	0.35	0.3	6.411944887712467	15	16119.327322098012
768	0.6659999999999999	0.38	0.333	0.286	6.122204703076511	15	15916.701033719351
769	0.6666666666666666	0.408	0.318	0.274	5.8584560092688385	15	15740.261238881252
770	0.6673333333333332	0.007	0.497	0.497	10.417625424699736	15	18869.81908359522
771	0.6666666666666666	0.072	0.464	0.464	9.7081377268313	15	18376.77992451586
772	0.6673333333333332	0.129	0.436	0.436	9.120066216327064	15	17980.27537870455
773	0.6659999999999999	0.179	0.41	0.41	8.600810218418427	15	17612.517816695912
774	0.6666666666666666	0.224	0.388	0.388	8.138916251857605	15	17302.072443688878
775	0.6666666666666666	0.264	0.368	0.368	7.725420796162375	15	17018.88318926507
776	0.6666666666666666	0.3	0.35	0.35	7.353051533987994	15	16763.859893910576
777	0.666	0.333	0.333	0.333	6.999134255236303	15	16516.68027318923
778	0.666	0.363	0.318	0.318	6.694075679154601	15	16307.964747500217
779	0.6673333333333332	0.391	0.305	0.305	6.415367347170342	15	16126.064921749225
780	0.6666666666666666	0.007	0.464	0.529	10.98337984018935	15	19250.150739884346
781	0.6666666666666666	0.067	0.436	0.497	10.343345974009313	15	18811.812879399844
782	0.6659999999999999	0.121	0.41	0.468	9.716113289163324	15	18375.58787918368
783	0.6666666666666666	0.169	0.388	0.443	9.188365463012733	15	18020.805226768654
784	0.6666666666666666	0.212	0.368	0.42	8.716315152953875	15	17697.513704419674
785	0.6666666666666666	0.251	0.35	0.399	8.291590656289664	15	17406.63405413758
786	0.6659999999999999	0.286	0.333	0.38	7.907382034925266	15	17138.08687394283
787	0.666	0.318	0.318	0.363	7.540710638483741	15	16887.216977916956
788	0.6673333333333332	0.348	0.305	0.348	7.223430262061459	15	16680.033692082634
789	0.666	0.374	0.292	0.333	6.932596318053907	15	16471.156227559495
790	0.6666666666666666	0.006	0.436	0.558	11.559509665436543	15	19644.72285286864
791	0.6666666666666666	0.064	0.41	0.526	10.850694413077559	15	19159.27891370305
792	0.6666666666666666	0.115	0.388	0.497	10.254918519840821	15	18751.25186362165
793	0.6673333333333332	0.161	0.368	0.472	9.722512713745612	15	18393.28349876113
794	0.6666666666666666	0.202	0.35	0.448	9.243857655652771	15	18058.809979768062
795	0.6659999999999999	0.239	0.333	0.427	8.811234398749704	15	17756.486211158488
796	0.6666666666666666	0.274	0.318	0.408	8.398590576881208	15	17479.91473308671
797	0.6673333333333332	0.305	0.305	0.391	8.041762271976225	15	17241.04245625545
798	0.666	0.333	0.292	0.374	7.714863431741705	15	17006.369149483216
799	0.6673333333333332	0.36	0.281	0.36	7.414267335168734	15	16810.862340168173
800	0.6666666666666666	0.012	0.976	0.012	0.43145718777841524	15	12023.490646003178
801	0.6666666666666666	0.118	0.871	0.011	0.4105398759371599	15	12009.16507636683
802	0.6666666666666666	0.204	0.786	0.01	0.3937841824885834	15	11997.689660447015
803	0.6666666666666666	0.274	0.717	0.009	0.3807986845907845	15	11988.796325786741
804	0.6666666666666666	0.333	0.659	0.008	0.36923582653498166	15	11980.877309732925
805	0.6666666666666666	0.383	0.609	0.008	0.3594514995153283	15	11974.176350301397
806	0.6666666666666666	0.427	0.566	0.007	0.35106346830979246	15	11968.431667329767
807	0.6666666666666666	0.464	0.529	0.007	0.34379721129695956	15	11963.455250110244
808	0.6666666666666666	0.497	0.497	0.006	0.33743877625379987	15	11959.100569897018
809	0.6666666666666666	0.526	0.468	0.006	0.33213906474951105	15	11955.470974144782
810	0.6666666666666666	0.011	0.871	0.118	2.606375107336926	15	13513.019431844816
811	0.6666666666666666	0.107	0.786	0.107	2.3701685268511703	15	13351.249418422805
812	0.6666666666666666	0.186	0.717	0.097	2.176856846946749	15	13218.856692578931
813	0.6666666666666666	0.252	0.659	0.089	2.0157586552507603	15	13108.52591102607
814	0.6666666666666666	0.308	0.609	0.083	1.8868337015452576	15	13020.229507731628
815	0.6666666666666666	0.357	0.566	0.077	1.7689426632638776	15	12939.489865313988
816	0.6666666666666666	0.399	0.529	0.072	1.6668123346492796	15	12869.544207590137
817	0.6666666666666666	0.436	0.497	0.067	1.5774817505770447	15	12808.364668245198
818	0.6666666666666666	0.468	0.468	0.064	1.4986944524610752	15	12754.405874008842
819	0.6666666666666666	0.497	0.443	0.06	1.432592647797748	15	12709.134951388418
820	0.6666666666666666	0.01	0.786	0.204	4.364234728656154	15	14716.918891165644
821	0.6666666666666666	0.097	0.717	0.186	3.9882701709314485	15	14459.433297731917
822	0.6673333333333334	0.171	0.659	0.171	3.6751598851784433	15	14247.511494529239
823	0.6666666666666666	0.233	0.609	0.158	3.410352235835891	15	14063.63656791614
824	0.6666666666666666	0.287	0.566	0.147	3.1959084923008128	15	13916.771196093749
825	0.666	0.333	0.529	0.137	2.997738400018971	15	13778.9980544541
826	0.6666666666666666	0.374	0.497	0.129	2.8245021019662397	15	13662.407339566613
827	0.6659999999999999	0.41	0.468	0.121	2.6717308692877184	15	13555.949635264835
828	0.6673333333333334	0.443	0.443	0.115	2.536048420381504	15	13466.591883200119
829	0.6673333333333332	0.472	0.42	0.109	2.4214960429519357	15	13388.060325206297
830	0.6666666666666666	0.009	0.717	0.274	5.8144878820030055	15	15710.148934121124
831	0.6666666666666666	0.089	0.659	0.252	5.347005230180635	15	15389.985648643044
832	0.6666666666666666	0.158	0.609	0.233	4.951874312398651	15	15119.373654084757
833	0.6666666666666666	0.217	0.566	0.217	4.613513421605603	15	14887.641558676958
834	0.6666666666666666	0.268	0.529	0.203	4.336675726935185	15	14698.044649520343
835	0.6666666666666666	0.313	0.497	0.19	4.078519580639334	15	14521.242110127192
836	0.6666666666666666	0.353	0.468	0.179	3.850978718542642	15	14365.40695837257
837	0.6666666666666666	0.388	0.443	0.169	3.648912342915345	15	14227.018433251289
838	0.6673333333333332	0.42	0.42	0.161	3.468287416271055	15	14105.689756265327
839	0.6666666666666666	0.448	0.399	0.153	3.314944242877857	15	13998.294813805614
840	0.6666666666666666	0.008	0.659	0.333	7.031395316238079	15	16543.568272247583
841	0.6666666666666666	0.083	0.609	0.308	6.504079175353567	15	16182.427024560478
842	0.6666666666666666	0.147	0.566	0.287	6.052753426745925	15	15873.329063530726
843	0.6666666666666666	0.203	0.529	0.268	5.662124991088003	15	15605.80066889647
844	0.6673333333333332	0.252	0.497	0.252	5.339596499586696	15	15388.568567672957
845	0.6666666666666666	0.295	0.468	0.237	5.0364775006617375	15	15177.315557619868
846	0.6666666666666666	0.333	0.443	0.224	4.767366379656439	15	14993.010321214038
847	0.6666666666666666	0.368	0.42	0.212	4.526861773889163	15	14828.296733544224
848	0.6666666666666666	0.399	0.399	0.202	4.310639080921645	15	14680.21301855387
849	0.666	0.427	0.38	0.192	4.12616924495115	15	14551.049901115319
850	0.6666666666666666	0.008	0.609	0.383	8.067049387908959	15	17252.85322413258
851	0.6666666666666666	0.077	0.566	0.357	7.501291642865205	15	16865.384603143615
852	0.666	0.137	0.529	0.333	7.011804229941234	15	16525.348839288807
853	0.6666666666666666	0.19	0.497	0.313	6.607815859680109	15	16253.47282176625
854	0.6666666666666666	0.237	0.468	0.295	6.228268090971918	15	15993.5332065703
855	0.6673333333333334	0.279	0.443	0.279	5.891428155713749	15	15766.877605672733
856	0.6666666666666666	0.316	0.42	0.264	5.590485303256289	15	15556.737034690123
857	0.6666666666666666	0.35	0.399	0.251	5.3199748579275195	15	15371.473447699293
858	0.666	0.38	0.38	0.239	5.075504841526378	15	15200.568038384232
859	0.6666666666666666	0.408	0.363	0.229	4.866006711762662	15	15060.565796662522
860	0.6666666666666666	0.007	0.566	0.427	8.95918682061729	15	17863.848413880092
861	0.6666666666666666	0.072	0.529	0.399	8.369621419094162	15	17460.074722556954
862	0.6666666666666666	0.129	0.497	0.374	7.854770585088559	15	17107.470548040983
863	0.6666666666666666	0.179	0.468	0.353	7.401239881817812	15	16796.862487060956
864	0.6666666666666666	0.224	0.443	0.333	7.021143796632142	15	16536.5473481868
865	0.6666666666666666	0.264	0.42	0.316	6.659162004372433	15	16288.638084727867
866	0.666	0.3	0.399	0.3	6.333865739551102	15	16061.515662644404
867	0.666	0.333	0.38	0.286	6.0399535156852036	15	15860.426268277832
868	0.6666666666666666	0.363	0.363	0.274	5.773104667564041	15	15681.806949992359
869	0.6673333333333332	0.391	0.348	0.262	5.543466476784998	15	15528.331943141886
870	0.6666666666666666	0.007	0.529	0.464	9.73565874686409	15	18395.628153768987
871	0.6666666666666666	0.067	0.497	0.436	9.132553721112806	15	17982.58162513279
872	0.6659999999999999	0.121	0.468	0.41	8.60151817569686	15	17613.002188180995
873	0.6666666666666666	0.169	0.443	0.388	8.156573427956474	15	17314.165255026455
874	0.6666666666666666	0.212	0.42	0.368	7.732929565118997	15	17024.025694831165
875	0.6666666666666666	0.251	0.399	0.35	7.352351038782764	15	16763.380148094355
876	0.666	0.286	0.38	0.333	7.00856085331117	15	16523.12978002797
877	0.666	0.318	0.363	0.318	6.696492586737254	15	16309.61835168055
878	0.6673333333333332	0.348	0.348	0.305	6.411944887712467	15	16123.718649420109
879	0.6659999999999999	0.374	0.333	0.292	6.166128485087199	15	15946.752885958233
880	0.6666666666666666	0.006	0.497	0.497	10.417625424699736	15	18862.684399196027
881	0.6666666666666666	0.064	0.468	0.468	9.808189840975306	15	18445.30228242262
882	0.6673333333333334	0.115	0.443	0.443	9.26762139582722	15	18081.43205826216
883	0.6673333333333332	0.161	0.42	0.42	8.784895361276856	15	17750.498485096236
884	0.6666666666666666	0.202	0.399	0.399	8.375474005840449	15	17464.08296413326
885	0.666	0.239	0.38	0.38	7.981371354840167	15	17188.709020022983
886	0.6666666666666666	0.274	0.363	0.363	7.623692041217417	15	16949.212555961767
887	0.6673333333333332	0.305	0.348	0.348	7.29761239540262	15	16730.889367340606
888	0.666	0.333	0.333	0.333	6.999134255236303	15	16516.68027318923
889	0.6666666666666666	0.36	0.32	0.32	6.740404170841106	15	16344.278136470046
890	0.6666666666666666	0.006	0.468	0.526	11.021330629178763	15	19276.141970236895
891	0.6666666666666666	0.06	0.443	0.497	10.41067047265648	15	18857.921184373336
892	0.6673333333333332	0.109	0.42	0.472	9.865513110336202	15	18491.317639911085
893	0.6666666666666666	0.153	0.399	0.448	9.375825574482697	15	18149.19040844405
894	0.666	0.192	0.38	0.427	8.958383207717706	15	17857.162748146075
895	0.6666666666666666	0.229	0.363	0.408	8.554721468667992	15	17586.843576508418
896	0.6673333333333332	0.262	0.348	0.391	8.186797998120941	15	17340.471920702075
897	0.6659999999999999	0.292	0.333	0.374	7.850059691458846	15	17098.867969809755
898	0.6666666666666666	0.32	0.32	0.36	7.540710638483741	15	16892.38135927623
899	0.6666666666666666	0.346	0.308	0.346	7.271692459064894	15	16708.139775464908
900	0.6666666666666666	0.011	0.978	0.011	0.43145718777841524	15	12023.490646003178
901	0.6666666666666666	0.107	0.883	0.01	0.41275762406103345	15	12010.683938131933
902	0.6666666666666666	0.186	0.805	0.009	0.3974198766445185	15	12000.179626184608
903	0.6666666666666666	0.252	0.74	0.008	0.38461190559924463	15	11991.407873748069
904	0.6666666666666666	0.308	0.684	0.008	0.3737560049099541	15	11983.97302922933
905	0.6666666666666666	0.357	0.636	0.007	0.3644349327286608	15	11977.589337594769
906	0.6673333333333332	0.399	0.595	0.007	0.3563475234060717	15	11972.294591070568
907	0.6666666666666666	0.436	0.558	0.006	0.3492630620339045	15	11967.198629084953
908	0.6666666666666666	0.468	0.526	0.006	0.34300490929232524	15	11962.912628877337
909	0.666	0.497	0.497	0.005	0.33743877625379987	15	11958.869469327123
910	0.6666666666666666	0.01	0.883	0.107	2.606375107336926	15	13513.019431844816
911	0.666	0.097	0.805	0.097	2.395472763102622	15	13366.938866910525
912	0.6666666666666666	0.171	0.74	0.089	2.2191261790891073	15	13247.805549185494
913	0.6666666666666666	0.233	0.684	0.083	2.069466406740233	15	13145.308559762827
914	0.6666666666666666	0.287	0.636	0.077	1.9408527058680045	15	13057.2253231588
915	0.6666666666666666	0.333	0.595	0.072	1.8291808506687381	15	12980.744991927997
916	0.666	0.374	0.558	0.067	1.7312658115020305	15	12912.50055919192
917	0.6666666666666666	0.41	0.526	0.064	1.644741253583092	15	12854.428459870607
918	0.6666666666666666	0.443	0.497	0.06	1.5677163469219062	15	12801.67666879525
919	0.6673333333333332	0.472	0.472	0.057	1.4986944524610752	15	12755.43227988285
920	0.6666666666666666	0.009	0.805	0.186	2.606375107336926	15	13513.019431844816
921	0.6666666666666666	0.089	0.74	0.171	2.395472763102622	15	13368.579446356882
922	0.6666666666666666	0.158	0.684	0.158	2.2191261790891073	15	13247.805549185494
923	0.6666666666666666	0.217	0.636	0.147	2.069466406740233	15	13145.308559762827
924	0.6666666666666666	0.268	0.595	0.137	1.9408527058680045	15	13057.2253231588
925	0.6666666666666666	0.313	0.558	0.129	1.8291808506687381	15	12980.744991927997
926	0.6666666666666666	0.353	0.526	0.121	1.7312658115020305	15	12913.686245437357
927	0.6666666666666666	0.388	0.497	0.115	1.644741253583092	15	12854.428459870607
928	0.6673333333333332	0.42	0.472	0.109	1.5677163469219062	15	12802.750345464045
929	0.666	0.448	0.448	0.103	1.4986944524610752	15	12753.379468134834
930	0.6666666666666666	0.008	0.74	0.252	4.364234728656154	15	14716.918891165644
931	0.6666666666666666	0.083	0.684	0.233	4.02891804884659	15	14487.271674386735
932	0.6666666666666666	0.147	0.636	0.217	3.7440334003893643	15	14292.16367481333
933	0.6673333333333332	0.203	0.595	0.203	3.4990223726551246	15	14126.760152741359
934	0.6666666666666666	0.252	0.558	0.19	3.2860417677415574	15	13978.5004720006
935	0.6666666666666666	0.295	0.526	0.179	3.0992189683901943	15	13850.551764151498
936	0.666	0.333	0.497	0.169	2.934002869983332	15	13735.391364790363
937	0.6673333333333332	0.368	0.472	0.161	2.786841439393461	15	13638.52342193306
938	0.6666666666666666	0.399	0.448	0.153	2.654942900685225	15	13546.28189458262
939	0.6666666666666666	0.427	0.427	0.146	2.536048420381504	15	13464.855028171945
940	0.6666666666666666	0.008	0.684	0.308	5.8144878820030055	15	15710.148934121124
941	0.6666666666666666	0.077	0.636	0.287	5.397894265020078	15	15424.837852303417
942	0.6666666666666666	0.137	0.595	0.268	5.039235373368806	15	15179.20433270785
943	0.6666666666666666	0.19	0.558	0.252	4.7272406647725465	15	14965.529556613892
944	0.6666666666666666	0.237	0.526	0.237	4.453354685008605	15	14777.954178606227
945	0.6666666666666666	0.279	0.497	0.224	4.210994310280187	15	14611.96963663389
946	0.6666666666666666	0.316	0.472	0.212	3.9950015554120153	15	14464.043398583175
947	0.6666666666666666	0.35	0.448	0.202	3.801299257372836	15	14331.38315139941
948	0.666	0.38	0.427	0.192	3.6266202609773828	15	14209.267578071976
949	0.6666666666666666	0.408	0.408	0.184	3.468287416271055	15	14103.314441823502
950	0.6666666666666666	0.007	0.636	0.357	7.031395316238079	15	16543.568272247583
951	0.6666666666666666	0.072	0.595	0.333	6.561821773396812	15	16221.97300520703
952	0.6666666666666666	0.129	0.558	0.313	6.153006481604612	15	15941.989039034945
953	0.6666666666666666	0.179	0.526	0.295	5.793853712882868	15	15696.01727949638
954	0.6666666666666666	0.224	0.497	0.279	5.475861325999267	15	15478.234893466031
955	0.6666666666666666	0.264	0.472	0.264	5.192317946067295	15	15284.04548399662
956	0.6659999999999999	0.3	0.448	0.251	4.93791246149503	15	15106.4298361481
957	0.666	0.333	0.427	0.239	4.708378707507666	15	14949.387019184269
958	0.6666666666666666	0.363	0.408	0.229	4.500236464403963	15	14810.061946588128
959	0.6673333333333332	0.391	0.391	0.219	4.310639080921645	15	14683.165231572424
960	0.6673333333333332	0.007	0.595	0.399	8.067049387908959	15	17258.378077356712
961	0.666	0.067	0.558	0.374	7.563565470199244	15	16902.853837818766
962	0.6666666666666666	0.121	0.526	0.353	7.120947366746918	15	16604.89948657274
963	0.666	0.169	0.497	0.333	6.728790481220667	15	16331.715983264421
964	0.6666666666666666	0.212	0.472	0.316	6.3789395503304185	15	16096.723066702958
965	0.6659999999999999	0.251	0.448	0.3	6.06488288881461	15	15877.482491658378
966	0.6659999999999999	0.286	0.427	0.286	5.78142557339862	15	15683.546155373899
967	0.6666666666666666	0.318	0.408	0.274	5.524280876971094	15	15511.395829941603
968	0.6673333333333332	0.348	0.391	0.262	5.289941704503878	15	15354.527646766579
969	0.666	0.374	0.374	0.251	5.089228343696787	15	15209.957408801485
970	0.6666666666666666	0.006	0.558	0.436	8.95918682061729	15	17863.848413880092
971	0.6666666666666666	0.064	0.526	0.41	8.434819648344302	15	17504.726816496066
972	0.6666666666666666	0.115	0.497	0.388	7.969946527469993	15	17186.35071177995
973	0.6673333333333332	0.161	0.472	0.368	7.555008244400078	15	16907.34748629445
974	0.6666666666666666	0.202	0.448	0.35	7.1823556657482115	15	16646.955983615422
975	0.666	0.239	0.427	0.333	6.845844859522014	15	16411.80245850852
976	0.6666666666666666	0.274	0.408	0.318	6.540464529299372	15	16207.34614063283
977	0.6673333333333332	0.305	0.391	0.305	6.262063824167633	15	16020.967456489318
978	0.666	0.333	0.374	0.292	6.007228837415925	15	15838.036638995134
979	0.6673333333333332	0.36	0.36	0.281	5.773104667564041	15	15685.76075694235
980	0.6666666666666666	0.006	0.526	0.468	9.73565874686409	15	18395.628153768987
981	0.6666666666666666	0.06	0.497	0.443	9.19951527904529	15	18028.441364108818
982	0.6673333333333332	0.109	0.472	0.42	8.720669154692914	15	17706.46811069243
983	0.6666666666666666	0.153	0.448	0.399	8.29043441827659	15	17405.842185263693
984	0.666	0.192	0.427	0.38	7.901759004413083	15	17134.23969880555
985	0.6666666666666666	0.229	0.408	0.363	7.548885422260565	15	16897.979996192185
986	0.6673333333333332	0.262	0.391	0.348	7.227088190566747	15	16682.541390578255
987	0.666	0.292	0.374	0.333	6.932453960598409	15	16471.058829179347
988	0.6666666666666666	0.32	0.36	0.32	6.679042737577188	15	16302.253736208697
989	0.6666666666666666	0.346	0.346	0.308	6.411944887712467	15	16119.327322098012
990	0.666	0.005	0.497	0.497	10.417625424699736	15	18855.54971479683
991	0.6673333333333332	0.057	0.472	0.472	9.876066344853129	15	18498.55242601579
992	0.666	0.103	0.448	0.448	9.389245210043953	15	18151.95068844925
993	0.6666666666666666	0.146	0.427	0.427	8.949251196389131	15	17857.043836033703
994	0.6666666666666666	0.184	0.408	0.408	8.549653619498887	15	17583.372775540804
995	0.6673333333333332	0.219	0.391	0.391	8.185120679899903	15	17339.322032623753
996	0.666	0.251	0.374	0.374	7.851243586836624	15	17099.677969480337
997	0.6673333333333332	0.281	0.36	0.36	7.544282743101444	15	16899.9946024334
998	0.6666666666666666	0.308	0.346	0.346	7.261145557589199	15	16700.91655420759
999	0.666	0.333	0.333	0.333	6.999134255236303	15	16516.68027318923
